,stock_1,stock_2,stock_1_weight,stock_2_weight,portfolio_return,portfolio_risk
0,bp,ge,0.09,0.91,0.01995,41.57144
0,bp,ge,0.1,0.9,0.01996,40.65051
0,bp,ge,0.11,0.89,0.01996,39.74863
0,bp,ge,0.12,0.88,0.01997,38.8658
0,bp,ge,0.13,0.87,0.01997,38.00202
0,bp,ge,0.14,0.86,0.01998,37.15729
0,bp,ge,0.15,0.85,0.01998,36.33161
0,bp,ge,0.16,0.84,0.01999,35.52498
0,bp,ge,0.17,0.83,0.01999,34.73739
0,bp,ge,0.18,0.8200000000000001,0.02,33.96886
0,bp,ge,0.19,0.81,0.02,33.21938
0,bp,ge,0.2,0.8,0.02001,32.48894
0,bp,ge,0.21,0.79,0.02001,31.77756
0,bp,ge,0.22,0.78,0.02002,31.08522
0,bp,ge,0.23,0.77,0.02002,30.41194
0,bp,ge,0.24,0.76,0.02003,29.7577
0,bp,ge,0.25,0.75,0.02003,29.12251
0,bp,ge,0.26,0.74,0.02004,28.50637
0,bp,ge,0.27,0.73,0.02004,27.90929
0,bp,ge,0.28,0.72,0.02005,27.33125
0,bp,ge,0.29,0.71,0.02005,26.77226
0,bp,ge,0.3,0.7,0.02006,26.23232
0,bp,ge,0.31,0.69,0.02006,25.71143
0,bp,ge,0.32,0.6799999999999999,0.02007,25.20959
0,bp,ge,0.33,0.6699999999999999,0.02007,24.72679
0,bp,ge,0.34,0.6599999999999999,0.02008,24.26305
0,bp,ge,0.35000000000000003,0.6499999999999999,0.02008,23.81836
0,bp,ge,0.36,0.64,0.02009,23.39271
0,bp,ge,0.37,0.63,0.02009,22.98612
0,bp,ge,0.38,0.62,0.0201,22.59857
0,bp,ge,0.39,0.61,0.0201,22.23008
0,bp,ge,0.4,0.6,0.02011,21.88063
0,bp,ge,0.41000000000000003,0.59,0.02011,21.55024
0,bp,ge,0.42,0.5800000000000001,0.02012,21.23889
0,bp,ge,0.43,0.5700000000000001,0.02012,20.94659
0,bp,ge,0.44,0.56,0.02013,20.67334
0,bp,ge,0.45,0.55,0.02013,20.41914
0,bp,ge,0.46,0.54,0.02014,20.18399
0,bp,ge,0.47000000000000003,0.53,0.02014,19.96789
0,bp,ge,0.48,0.52,0.02015,19.77084
0,bp,ge,0.49,0.51,0.02015,19.59284
0,bp,ge,0.5,0.5,0.02016,19.43389
0,bp,ge,0.51,0.49,0.02016,19.29399
0,bp,ge,0.52,0.48,0.02017,19.17313
0,bp,ge,0.53,0.47,0.02017,19.07133
0,bp,ge,0.54,0.45999999999999996,0.02018,18.98857
0,bp,ge,0.55,0.44999999999999996,0.02018,18.92487
0,bp,ge,0.56,0.43999999999999995,0.02019,18.88021
0,bp,ge,0.5700000000000001,0.42999999999999994,0.02019,18.85461
0,bp,ge,0.58,0.42000000000000004,0.0202,18.84805
0,bp,ge,0.59,0.41000000000000003,0.0202,18.86054
0,bp,ge,0.6,0.4,0.02021,18.89208
0,bp,ge,0.61,0.39,0.02021,18.94268
0,bp,ge,0.62,0.38,0.02022,19.01232
0,bp,ge,0.63,0.37,0.02022,19.10101
0,bp,ge,0.64,0.36,0.02023,19.20875
0,bp,ge,0.65,0.35,0.02023,19.33554
0,bp,ge,0.66,0.33999999999999997,0.02024,19.48137
0,bp,ge,0.67,0.32999999999999996,0.02024,19.64626
0,bp,ge,0.68,0.31999999999999995,0.02025,19.8302
0,bp,ge,0.6900000000000001,0.30999999999999994,0.02025,20.03319
0,bp,ge,0.7000000000000001,0.29999999999999993,0.02026,20.25522
0,bp,ge,0.71,0.29000000000000004,0.02026,20.49631
0,bp,ge,0.72,0.28,0.02027,20.75644
0,bp,ge,0.73,0.27,0.02027,21.03563
0,bp,ge,0.74,0.26,0.02028,21.33386
0,bp,ge,0.75,0.25,0.02028,21.65114
0,bp,ge,0.76,0.24,0.02029,21.98747
0,bp,ge,0.77,0.22999999999999998,0.02029,22.34286
0,bp,ge,0.78,0.21999999999999997,0.0203,22.71729
0,bp,ge,0.79,0.20999999999999996,0.0203,23.11077
0,bp,ge,0.8,0.19999999999999996,0.02031,23.5233
0,bp,ge,0.81,0.18999999999999995,0.02031,23.95488
0,bp,ge,0.8200000000000001,0.17999999999999994,0.02032,24.40551
0,bp,ge,0.8300000000000001,0.16999999999999993,0.02032,24.87518
0,bp,ge,0.84,0.16000000000000003,0.02033,25.36391
0,bp,ge,0.85,0.15000000000000002,0.02033,25.87169
0,bp,ge,0.86,0.14,0.02034,26.39852
0,bp,ge,0.87,0.13,0.02034,26.94439
0,bp,ge,0.88,0.12,0.02035,27.50932
0,bp,ge,0.89,0.10999999999999999,0.02035,28.09329
0,bp,ge,0.9,0.09999999999999998,0.02036,28.69632
0,bp,ge,0.91,0.08999999999999997,0.02036,29.31839
0,bp,ge,0.92,0.07999999999999996,0.02037,29.95951
0,bp,ge,0.93,0.06999999999999995,0.02037,30.61968
0,bp,ge,0.9400000000000001,0.05999999999999994,0.02038,31.29891
0,bp,ge,0.9500000000000001,0.04999999999999993,0.02038,31.99718
0,bp,ge,0.96,0.040000000000000036,0.02039,32.7145
0,bp,ge,0.97,0.030000000000000027,0.02039,33.45087
0,bp,ge,0.98,0.020000000000000018,0.0204,34.20629
0,bp,ge,0.99,0.010000000000000009,0.0204,34.98075
0,bp,ge,1.0,0.0,0.02041,35.77427
0,bp,gs,0.0,1.0,0.02716,2291.92769
0,bp,gs,0.01,0.99,0.0271,2245.88721
0,bp,gs,0.02,0.98,0.02703,2200.32106
0,bp,gs,0.03,0.97,0.02696,2155.22923
0,bp,gs,0.04,0.96,0.02689,2110.61172
0,bp,gs,0.05,0.95,0.02683,2066.46853
0,bp,gs,0.06,0.94,0.02676,2022.79966
0,bp,gs,0.07,0.9299999999999999,0.02669,1979.60512
0,bp,gs,0.08,0.92,0.02662,1936.8849
0,bp,gs,0.09,0.91,0.02656,1894.639
0,bp,gs,0.1,0.9,0.02649,1852.86742
0,bp,gs,0.11,0.89,0.02642,1811.57016
0,bp,gs,0.12,0.88,0.02635,1770.74723
0,bp,gs,0.13,0.87,0.02629,1730.39862
0,bp,gs,0.14,0.86,0.02622,1690.52433
0,bp,gs,0.15,0.85,0.02615,1651.12436
0,bp,gs,0.16,0.84,0.02608,1612.19871
0,bp,gs,0.17,0.83,0.02601,1573.74739
0,bp,gs,0.18,0.8200000000000001,0.02595,1535.77039
0,bp,gs,0.19,0.81,0.02588,1498.26771
0,bp,gs,0.2,0.8,0.02581,1461.23935
0,bp,gs,0.21,0.79,0.02574,1424.68532
0,bp,gs,0.22,0.78,0.02568,1388.6056
0,bp,gs,0.23,0.77,0.02561,1353.00021
0,bp,gs,0.24,0.76,0.02554,1317.86914
0,bp,gs,0.25,0.75,0.02547,1283.2124
0,bp,gs,0.26,0.74,0.02541,1249.02997
0,bp,gs,0.27,0.73,0.02534,1215.32187
0,bp,gs,0.28,0.72,0.02527,1182.08809
0,bp,gs,0.29,0.71,0.0252,1149.32863
0,bp,gs,0.3,0.7,0.02514,1117.04349
0,bp,gs,0.31,0.69,0.02507,1085.23268
0,bp,gs,0.32,0.6799999999999999,0.025,1053.89619
0,bp,gs,0.33,0.6699999999999999,0.02493,1023.03402
0,bp,gs,0.34,0.6599999999999999,0.02487,992.64617
0,bp,gs,0.35000000000000003,0.6499999999999999,0.0248,962.73264
0,bp,gs,0.36,0.64,0.02473,933.29344
0,bp,gs,0.37,0.63,0.02466,904.32856
0,bp,gs,0.38,0.62,0.0246,875.838
0,bp,gs,0.39,0.61,0.02453,847.82176
0,bp,gs,0.4,0.6,0.02446,820.27984
0,bp,gs,0.41000000000000003,0.59,0.02439,793.21225
0,bp,gs,0.42,0.5800000000000001,0.02433,766.61898
0,bp,gs,0.43,0.5700000000000001,0.02426,740.50003
0,bp,gs,0.44,0.56,0.02419,714.8554
0,bp,gs,0.45,0.55,0.02412,689.68509
0,bp,gs,0.46,0.54,0.02405,664.98911
0,bp,gs,0.47000000000000003,0.53,0.02399,640.76745
0,bp,gs,0.48,0.52,0.02392,617.02011
0,bp,gs,0.49,0.51,0.02385,593.74709
0,bp,gs,0.5,0.5,0.02378,570.9484
0,bp,gs,0.51,0.49,0.02372,548.62402
0,bp,gs,0.52,0.48,0.02365,526.77397
0,bp,gs,0.53,0.47,0.02358,505.39824
0,bp,gs,0.54,0.45999999999999996,0.02351,484.49684
0,bp,gs,0.55,0.44999999999999996,0.02345,464.06975
0,bp,gs,0.56,0.43999999999999995,0.02338,444.11699
0,bp,gs,0.5700000000000001,0.42999999999999994,0.02331,424.63855
0,bp,gs,0.58,0.42000000000000004,0.02324,405.63443
0,bp,gs,0.59,0.41000000000000003,0.02318,387.10463
0,bp,gs,0.6,0.4,0.02311,369.04916
0,bp,gs,0.61,0.39,0.02304,351.46801
0,bp,gs,0.62,0.38,0.02297,334.36118
0,bp,gs,0.63,0.37,0.02291,317.72867
0,bp,gs,0.64,0.36,0.02284,301.57048
0,bp,gs,0.65,0.35,0.02277,285.88662
0,bp,gs,0.66,0.33999999999999997,0.0227,270.67707
0,bp,gs,0.67,0.32999999999999996,0.02264,255.94185
0,bp,gs,0.68,0.31999999999999995,0.02257,241.68096
0,bp,gs,0.6900000000000001,0.30999999999999994,0.0225,227.89438
0,bp,gs,0.7000000000000001,0.29999999999999993,0.02243,214.58213
0,bp,gs,0.71,0.29000000000000004,0.02237,201.74419
0,bp,gs,0.72,0.28,0.0223,189.38059
0,bp,gs,0.73,0.27,0.02223,177.4913
0,bp,gs,0.74,0.26,0.02216,166.07633
0,bp,gs,0.75,0.25,0.02209,155.13569
0,bp,gs,0.76,0.24,0.02203,144.66937
0,bp,gs,0.77,0.22999999999999998,0.02196,134.67737
0,bp,gs,0.78,0.21999999999999997,0.02189,125.15969
0,bp,gs,0.79,0.20999999999999996,0.02182,116.11633
0,bp,gs,0.8,0.19999999999999996,0.02176,107.5473
0,bp,gs,0.81,0.18999999999999995,0.02169,99.45259
0,bp,gs,0.8200000000000001,0.17999999999999994,0.02162,91.8322
0,bp,gs,0.8300000000000001,0.16999999999999993,0.02155,84.68613
0,bp,gs,0.84,0.16000000000000003,0.02149,78.01439
0,bp,gs,0.85,0.15000000000000002,0.02142,71.81697
0,bp,gs,0.86,0.14,0.02135,66.09387
0,bp,gs,0.87,0.13,0.02128,60.84509
0,bp,gs,0.88,0.12,0.02122,56.07063
0,bp,gs,0.89,0.10999999999999999,0.02115,51.7705
0,bp,gs,0.9,0.09999999999999998,0.02108,47.94468
0,bp,gs,0.91,0.08999999999999997,0.02101,44.59319
0,bp,gs,0.92,0.07999999999999996,0.02095,41.71602
0,bp,gs,0.93,0.06999999999999995,0.02088,39.31318
0,bp,gs,0.9400000000000001,0.05999999999999994,0.02081,37.38465
0,bp,gs,0.9500000000000001,0.04999999999999993,0.02074,35.93045
0,bp,gs,0.96,0.040000000000000036,0.02068,34.95057
0,bp,gs,0.97,0.030000000000000027,0.02061,34.44501
0,bp,gs,0.98,0.020000000000000018,0.02054,34.41378
0,bp,gs,0.99,0.010000000000000009,0.02047,34.85686
0,bp,gs,1.0,0.0,0.02041,35.77427
0,bp,pfe,0.0,1.0,0.02121,17.00698
0,bp,pfe,0.01,0.99,0.0212,16.76243
0,bp,pfe,0.02,0.98,0.02119,16.52662
0,bp,pfe,0.03,0.97,0.02118,16.29954
0,bp,pfe,0.04,0.96,0.02118,16.0812
0,bp,pfe,0.05,0.95,0.02117,15.87158
0,bp,pfe,0.06,0.94,0.02116,15.67069
0,bp,pfe,0.07,0.9299999999999999,0.02115,15.47854
0,bp,pfe,0.08,0.92,0.02114,15.29512
0,bp,pfe,0.09,0.91,0.02114,15.12043
0,bp,pfe,0.1,0.9,0.02113,14.95447
0,bp,pfe,0.11,0.89,0.02112,14.79725
0,bp,pfe,0.12,0.88,0.02111,14.64875
0,bp,pfe,0.13,0.87,0.0211,14.50899
0,bp,pfe,0.14,0.86,0.0211,14.37796
0,bp,pfe,0.15,0.85,0.02109,14.25566
0,bp,pfe,0.16,0.84,0.02108,14.14209
0,bp,pfe,0.17,0.83,0.02107,14.03725
0,bp,pfe,0.18,0.8200000000000001,0.02106,13.94115
0,bp,pfe,0.19,0.81,0.02106,13.85377
0,bp,pfe,0.2,0.8,0.02105,13.77513
0,bp,pfe,0.21,0.79,0.02104,13.70522
0,bp,pfe,0.22,0.78,0.02103,13.64404
0,bp,pfe,0.23,0.77,0.02102,13.5916
0,bp,pfe,0.24,0.76,0.02102,13.54788
0,bp,pfe,0.25,0.75,0.02101,13.5129
0,bp,pfe,0.26,0.74,0.021,13.48665
0,bp,pfe,0.27,0.73,0.02099,13.46913
0,bp,pfe,0.28,0.72,0.02098,13.46034
0,bp,pfe,0.29,0.71,0.02098,13.46028
0,bp,pfe,0.3,0.7,0.02097,13.46895
0,bp,pfe,0.31,0.69,0.02096,13.48636
0,bp,pfe,0.32,0.6799999999999999,0.02095,13.5125
0,bp,pfe,0.33,0.6699999999999999,0.02094,13.54737
0,bp,pfe,0.34,0.6599999999999999,0.02094,13.59097
0,bp,pfe,0.35000000000000003,0.6499999999999999,0.02093,13.6433
0,bp,pfe,0.36,0.64,0.02092,13.70437
0,bp,pfe,0.37,0.63,0.02091,13.77416
0,bp,pfe,0.38,0.62,0.0209,13.85269
0,bp,pfe,0.39,0.61,0.02089,13.93995
0,bp,pfe,0.4,0.6,0.02089,14.03594
0,bp,pfe,0.41000000000000003,0.59,0.02088,14.14066
0,bp,pfe,0.42,0.5800000000000001,0.02087,14.25412
0,bp,pfe,0.43,0.5700000000000001,0.02086,14.3763
0,bp,pfe,0.44,0.56,0.02085,14.50722
0,bp,pfe,0.45,0.55,0.02085,14.64687
0,bp,pfe,0.46,0.54,0.02084,14.79525
0,bp,pfe,0.47000000000000003,0.53,0.02083,14.95236
0,bp,pfe,0.48,0.52,0.02082,15.1182
0,bp,pfe,0.49,0.51,0.02081,15.29278
0,bp,pfe,0.5,0.5,0.02081,15.47609
0,bp,pfe,0.51,0.49,0.0208,15.66813
0,bp,pfe,0.52,0.48,0.02079,15.8689
0,bp,pfe,0.53,0.47,0.02078,16.0784
0,bp,pfe,0.54,0.45999999999999996,0.02077,16.29663
0,bp,pfe,0.55,0.44999999999999996,0.02077,16.5236
0,bp,pfe,0.56,0.43999999999999995,0.02076,16.75929
0,bp,pfe,0.5700000000000001,0.42999999999999994,0.02075,17.00372
0,bp,pfe,0.58,0.42000000000000004,0.02074,17.25688
0,bp,pfe,0.59,0.41000000000000003,0.02073,17.51878
0,bp,pfe,0.6,0.4,0.02073,17.7894
0,bp,pfe,0.61,0.39,0.02072,18.06875
0,bp,pfe,0.62,0.38,0.02071,18.35684
0,bp,pfe,0.63,0.37,0.0207,18.65366
0,bp,pfe,0.64,0.36,0.02069,18.95921
0,bp,pfe,0.65,0.35,0.02069,19.27349
0,bp,pfe,0.66,0.33999999999999997,0.02068,19.5965
0,bp,pfe,0.67,0.32999999999999996,0.02067,19.92825
0,bp,pfe,0.68,0.31999999999999995,0.02066,20.26872
0,bp,pfe,0.6900000000000001,0.30999999999999994,0.02065,20.61793
0,bp,pfe,0.7000000000000001,0.29999999999999993,0.02065,20.97587
0,bp,pfe,0.71,0.29000000000000004,0.02064,21.34254
0,bp,pfe,0.72,0.28,0.02063,21.71795
0,bp,pfe,0.73,0.27,0.02062,22.10208
0,bp,pfe,0.74,0.26,0.02061,22.49495
0,bp,pfe,0.75,0.25,0.02061,22.89655
0,bp,pfe,0.76,0.24,0.0206,23.30688
0,bp,pfe,0.77,0.22999999999999998,0.02059,23.72594
0,bp,pfe,0.78,0.21999999999999997,0.02058,24.15373
0,bp,pfe,0.79,0.20999999999999996,0.02057,24.59025
0,bp,pfe,0.8,0.19999999999999996,0.02057,25.03551
0,bp,pfe,0.81,0.18999999999999995,0.02056,25.4895
0,bp,pfe,0.8200000000000001,0.17999999999999994,0.02055,25.95222
0,bp,pfe,0.8300000000000001,0.16999999999999993,0.02054,26.42367
0,bp,pfe,0.84,0.16000000000000003,0.02053,26.90385
0,bp,pfe,0.85,0.15000000000000002,0.02053,27.39276
0,bp,pfe,0.86,0.14,0.02052,27.89041
0,bp,pfe,0.87,0.13,0.02051,28.39679
0,bp,pfe,0.88,0.12,0.0205,28.9119
0,bp,pfe,0.89,0.10999999999999999,0.02049,29.43574
0,bp,pfe,0.9,0.09999999999999998,0.02049,29.96831
0,bp,pfe,0.91,0.08999999999999997,0.02048,30.50961
0,bp,pfe,0.92,0.07999999999999996,0.02047,31.05965
0,bp,pfe,0.93,0.06999999999999995,0.02046,31.61842
0,bp,pfe,0.9400000000000001,0.05999999999999994,0.02045,32.18592
0,bp,pfe,0.9500000000000001,0.04999999999999993,0.02045,32.76215
0,bp,pfe,0.96,0.040000000000000036,0.02044,33.34711
0,bp,pfe,0.97,0.030000000000000027,0.02043,33.9408
0,bp,pfe,0.98,0.020000000000000018,0.02042,34.54323
0,bp,pfe,0.99,0.010000000000000009,0.02041,35.15438
0,bp,pfe,1.0,0.0,0.02041,35.77427
0,bp,pg,0.0,1.0,0.02432,549.15923
0,bp,pg,0.01,0.99,0.02428,536.94688
0,bp,pg,0.02,0.98,0.02424,524.87753
0,bp,pg,0.03,0.97,0.0242,512.95118
0,bp,pg,0.04,0.96,0.02416,501.16783
0,bp,pg,0.05,0.95,0.02412,489.52748
0,bp,pg,0.06,0.94,0.02408,478.03013
0,bp,pg,0.07,0.9299999999999999,0.02404,466.67578
0,bp,pg,0.08,0.92,0.02401,455.46443
0,bp,pg,0.09,0.91,0.02397,444.39608
0,bp,pg,0.1,0.9,0.02393,433.47073
0,bp,pg,0.11,0.89,0.02389,422.68838
0,bp,pg,0.12,0.88,0.02385,412.04903
0,bp,pg,0.13,0.87,0.02381,401.55268
0,bp,pg,0.14,0.86,0.02377,391.19933
0,bp,pg,0.15,0.85,0.02373,380.98898
0,bp,pg,0.16,0.84,0.02369,370.92163
0,bp,pg,0.17,0.83,0.02365,360.99728
0,bp,pg,0.18,0.8200000000000001,0.02361,351.21593
0,bp,pg,0.19,0.81,0.02357,341.57758
0,bp,pg,0.2,0.8,0.02354,332.08223
0,bp,pg,0.21,0.79,0.0235,322.72988
0,bp,pg,0.22,0.78,0.02346,313.52053
0,bp,pg,0.23,0.77,0.02342,304.45418
0,bp,pg,0.24,0.76,0.02338,295.53083
0,bp,pg,0.25,0.75,0.02334,286.75048
0,bp,pg,0.26,0.74,0.0233,278.11313
0,bp,pg,0.27,0.73,0.02326,269.61878
0,bp,pg,0.28,0.72,0.02322,261.26743
0,bp,pg,0.29,0.71,0.02318,253.05908
0,bp,pg,0.3,0.7,0.02314,244.99373
0,bp,pg,0.31,0.69,0.02311,237.07138
0,bp,pg,0.32,0.6799999999999999,0.02307,229.29203
0,bp,pg,0.33,0.6699999999999999,0.02303,221.65568
0,bp,pg,0.34,0.6599999999999999,0.02299,214.16233
0,bp,pg,0.35000000000000003,0.6499999999999999,0.02295,206.81198
0,bp,pg,0.36,0.64,0.02291,199.60463
0,bp,pg,0.37,0.63,0.02287,192.54028
0,bp,pg,0.38,0.62,0.02283,185.61893
0,bp,pg,0.39,0.61,0.02279,178.84058
0,bp,pg,0.4,0.6,0.02275,172.20523
0,bp,pg,0.41000000000000003,0.59,0.02271,165.71288
0,bp,pg,0.42,0.5800000000000001,0.02267,159.36353
0,bp,pg,0.43,0.5700000000000001,0.02264,153.15718
0,bp,pg,0.44,0.56,0.0226,147.09383
0,bp,pg,0.45,0.55,0.02256,141.17348
0,bp,pg,0.46,0.54,0.02252,135.39613
0,bp,pg,0.47000000000000003,0.53,0.02248,129.76178
0,bp,pg,0.48,0.52,0.02244,124.27043
0,bp,pg,0.49,0.51,0.0224,118.92208
0,bp,pg,0.5,0.5,0.02236,113.71673
0,bp,pg,0.51,0.49,0.02232,108.65438
0,bp,pg,0.52,0.48,0.02228,103.73503
0,bp,pg,0.53,0.47,0.02224,98.95868
0,bp,pg,0.54,0.45999999999999996,0.02221,94.32533
0,bp,pg,0.55,0.44999999999999996,0.02217,89.83498
0,bp,pg,0.56,0.43999999999999995,0.02213,85.48763
0,bp,pg,0.5700000000000001,0.42999999999999994,0.02209,81.28328
0,bp,pg,0.58,0.42000000000000004,0.02205,77.22193
0,bp,pg,0.59,0.41000000000000003,0.02201,73.30359
0,bp,pg,0.6,0.4,0.02197,69.52824
0,bp,pg,0.61,0.39,0.02193,65.89589
0,bp,pg,0.62,0.38,0.02189,62.40654
0,bp,pg,0.63,0.37,0.02185,59.06019
0,bp,pg,0.64,0.36,0.02181,55.85684
0,bp,pg,0.65,0.35,0.02177,52.79649
0,bp,pg,0.66,0.33999999999999997,0.02174,49.87914
0,bp,pg,0.67,0.32999999999999996,0.0217,47.10479
0,bp,pg,0.68,0.31999999999999995,0.02166,44.47344
0,bp,pg,0.6900000000000001,0.30999999999999994,0.02162,41.98509
0,bp,pg,0.7000000000000001,0.29999999999999993,0.02158,39.63974
0,bp,pg,0.71,0.29000000000000004,0.02154,37.43739
0,bp,pg,0.72,0.28,0.0215,35.37804
0,bp,pg,0.73,0.27,0.02146,33.46169
0,bp,pg,0.74,0.26,0.02142,31.68835
0,bp,pg,0.75,0.25,0.02138,30.058
0,bp,pg,0.76,0.24,0.02134,28.57065
0,bp,pg,0.77,0.22999999999999998,0.02131,27.2263
0,bp,pg,0.78,0.21999999999999997,0.02127,26.02495
0,bp,pg,0.79,0.20999999999999996,0.02123,24.9666
0,bp,pg,0.8,0.19999999999999996,0.02119,24.05125
0,bp,pg,0.81,0.18999999999999995,0.02115,23.2789
0,bp,pg,0.8200000000000001,0.17999999999999994,0.02111,22.64955
0,bp,pg,0.8300000000000001,0.16999999999999993,0.02107,22.1632
0,bp,pg,0.84,0.16000000000000003,0.02103,21.81985
0,bp,pg,0.85,0.15000000000000002,0.02099,21.61951
0,bp,pg,0.86,0.14,0.02095,21.56216
0,bp,pg,0.87,0.13,0.02091,21.64781
0,bp,pg,0.88,0.12,0.02087,21.87646
0,bp,pg,0.89,0.10999999999999999,0.02084,22.24811
0,bp,pg,0.9,0.09999999999999998,0.0208,22.76276
0,bp,pg,0.91,0.08999999999999997,0.02076,23.42041
0,bp,pg,0.92,0.07999999999999996,0.02072,24.22106
0,bp,pg,0.93,0.06999999999999995,0.02068,25.16471
0,bp,pg,0.9400000000000001,0.05999999999999994,0.02064,26.25137
0,bp,pg,0.9500000000000001,0.04999999999999993,0.0206,27.48102
0,bp,pg,0.96,0.040000000000000036,0.02056,28.85367
0,bp,pg,0.97,0.030000000000000027,0.02052,30.36932
0,bp,pg,0.98,0.020000000000000018,0.02048,32.02797
0,bp,pg,0.99,0.010000000000000009,0.02044,33.82962
0,bp,pg,1.0,0.0,0.02041,35.77427
0,bp,rio,0.0,1.0,0.02356,266.48724
0,bp,rio,0.01,0.99,0.02352,260.7603
0,bp,rio,0.02,0.98,0.02349,255.10244
0,bp,rio,0.03,0.97,0.02346,249.51367
0,bp,rio,0.04,0.96,0.02343,243.99399
0,bp,rio,0.05,0.95,0.0234,238.5434
0,bp,rio,0.06,0.94,0.02337,233.16189
0,bp,rio,0.07,0.9299999999999999,0.02333,227.84947
0,bp,rio,0.08,0.92,0.0233,222.60614
0,bp,rio,0.09,0.91,0.02327,217.43189
0,bp,rio,0.1,0.9,0.02324,212.32674
0,bp,rio,0.11,0.89,0.02321,207.29066
0,bp,rio,0.12,0.88,0.02318,202.32368
0,bp,rio,0.13,0.87,0.02315,197.42578
0,bp,rio,0.14,0.86,0.02311,192.59697
0,bp,rio,0.15,0.85,0.02308,187.83725
0,bp,rio,0.16,0.84,0.02305,183.14661
0,bp,rio,0.17,0.83,0.02302,178.52507
0,bp,rio,0.18,0.8200000000000001,0.02299,173.9726
0,bp,rio,0.19,0.81,0.02296,169.48923
0,bp,rio,0.2,0.8,0.02293,165.07494
0,bp,rio,0.21,0.79,0.02289,160.72974
0,bp,rio,0.22,0.78,0.02286,156.45363
0,bp,rio,0.23,0.77,0.02283,152.2466
0,bp,rio,0.24,0.76,0.0228,148.10867
0,bp,rio,0.25,0.75,0.02277,144.03981
0,bp,rio,0.26,0.74,0.02274,140.04005
0,bp,rio,0.27,0.73,0.0227,136.10937
0,bp,rio,0.28,0.72,0.02267,132.24778
0,bp,rio,0.29,0.71,0.02264,128.45528
0,bp,rio,0.3,0.7,0.02261,124.73186
0,bp,rio,0.31,0.69,0.02258,121.07754
0,bp,rio,0.32,0.6799999999999999,0.02255,117.49229
0,bp,rio,0.33,0.6699999999999999,0.02252,113.97614
0,bp,rio,0.34,0.6599999999999999,0.02248,110.52907
0,bp,rio,0.35000000000000003,0.6499999999999999,0.02245,107.15109
0,bp,rio,0.36,0.64,0.02242,103.8422
0,bp,rio,0.37,0.63,0.02239,100.60239
0,bp,rio,0.38,0.62,0.02236,97.43167
0,bp,rio,0.39,0.61,0.02233,94.33004
0,bp,rio,0.4,0.6,0.0223,91.2975
0,bp,rio,0.41000000000000003,0.59,0.02226,88.33404
0,bp,rio,0.42,0.5800000000000001,0.02223,85.43967
0,bp,rio,0.43,0.5700000000000001,0.0222,82.61439
0,bp,rio,0.44,0.56,0.02217,79.85819
0,bp,rio,0.45,0.55,0.02214,77.17108
0,bp,rio,0.46,0.54,0.02211,74.55306
0,bp,rio,0.47000000000000003,0.53,0.02207,72.00413
0,bp,rio,0.48,0.52,0.02204,69.52428
0,bp,rio,0.49,0.51,0.02201,67.11352
0,bp,rio,0.5,0.5,0.02198,64.77184
0,bp,rio,0.51,0.49,0.02195,62.49926
0,bp,rio,0.52,0.48,0.02192,60.29576
0,bp,rio,0.53,0.47,0.02189,58.16135
0,bp,rio,0.54,0.45999999999999996,0.02185,56.09602
0,bp,rio,0.55,0.44999999999999996,0.02182,54.09979
0,bp,rio,0.56,0.43999999999999995,0.02179,52.17264
0,bp,rio,0.5700000000000001,0.42999999999999994,0.02176,50.31457
0,bp,rio,0.58,0.42000000000000004,0.02173,48.5256
0,bp,rio,0.59,0.41000000000000003,0.0217,46.80571
0,bp,rio,0.6,0.4,0.02166,45.1549
0,bp,rio,0.61,0.39,0.02163,43.57319
0,bp,rio,0.62,0.38,0.0216,42.06056
0,bp,rio,0.63,0.37,0.02157,40.61702
0,bp,rio,0.64,0.36,0.02154,39.24257
0,bp,rio,0.65,0.35,0.02151,37.9372
0,bp,rio,0.66,0.33999999999999997,0.02148,36.70092
0,bp,rio,0.67,0.32999999999999996,0.02144,35.53373
0,bp,rio,0.68,0.31999999999999995,0.02141,34.43563
0,bp,rio,0.6900000000000001,0.30999999999999994,0.02138,33.40661
0,bp,rio,0.7000000000000001,0.29999999999999993,0.02135,32.44668
0,bp,rio,0.71,0.29000000000000004,0.02132,31.55583
0,bp,rio,0.72,0.28,0.02129,30.73408
0,bp,rio,0.73,0.27,0.02126,29.98141
0,bp,rio,0.74,0.26,0.02122,29.29783
0,bp,rio,0.75,0.25,0.02119,28.68333
0,bp,rio,0.76,0.24,0.02116,28.13792
0,bp,rio,0.77,0.22999999999999998,0.02113,27.6616
0,bp,rio,0.78,0.21999999999999997,0.0211,27.25437
0,bp,rio,0.79,0.20999999999999996,0.02107,26.91622
0,bp,rio,0.8,0.19999999999999996,0.02103,26.64716
0,bp,rio,0.81,0.18999999999999995,0.021,26.44719
0,bp,rio,0.8200000000000001,0.17999999999999994,0.02097,26.31631
0,bp,rio,0.8300000000000001,0.16999999999999993,0.02094,26.25451
0,bp,rio,0.84,0.16000000000000003,0.02091,26.2618
0,bp,rio,0.85,0.15000000000000002,0.02088,26.33817
0,bp,rio,0.86,0.14,0.02085,26.48364
0,bp,rio,0.87,0.13,0.02081,26.69819
0,bp,rio,0.88,0.12,0.02078,26.98182
0,bp,rio,0.89,0.10999999999999999,0.02075,27.33455
0,bp,rio,0.9,0.09999999999999998,0.02072,27.75636
